bootstrap_draw,total_event_copies,multi_horizon_captured_events,matched_60_day_base_captured_events,event_coverage_difference
3266,708,274,277,-0.0042372881355932
3267,667,272,289,-0.025487256371814
3268,616,235,245,-0.0162337662337662
3269,770,279,288,-0.0116883116883116
3270,643,250,259,-0.0139968895800933
3271,656,231,246,-0.0228658536585365
3272,707,256,266,-0.0141442715700141
3273,656,241,253,-0.0182926829268292
3274,721,254,263,-0.0124826629680998
3275,638,238,257,-0.0297805642633228
3276,809,308,322,-0.0173053152039555
3277,805,282,295,-0.0161490683229813
3278,715,302,315,-0.0181818181818181
3279,618,236,252,-0.0258899676375404
3280,773,269,283,-0.0181112548512289
3281,689,279,289,-0.0145137880986937
3282,672,259,267,-0.0119047619047619
3283,621,241,240,0.001610305958132
3284,713,278,289,-0.0154277699859747
3285,621,260,271,-0.0177133655394524
3286,624,249,249,0.0
3287,772,273,282,-0.0116580310880829
3288,693,272,281,-0.0129870129870129
3289,695,257,269,-0.0172661870503597
3290,624,242,245,-0.0048076923076923
3291,702,261,276,-0.0213675213675213
3292,760,307,327,-0.0263157894736842
3293,687,301,312,-0.0160116448326055
3294,652,222,237,-0.0230061349693251
3295,724,282,292,-0.0138121546961325
3296,662,262,268,-0.0090634441087613
3297,663,242,251,-0.0135746606334841
3298,648,264,268,-0.0061728395061728
3299,778,304,319,-0.0192802056555269
3300,772,292,305,-0.0168393782383419
3301,662,258,270,-0.0181268882175226
3302,676,261,276,-0.022189349112426
3303,691,254,266,-0.0173661360347322
3304,659,259,265,-0.0091047040971168
3305,724,284,293,-0.0124309392265193
3306,714,272,280,-0.011204481792717
3307,578,223,236,-0.0224913494809688
3308,702,289,299,-0.0142450142450142
3309,636,244,240,0.0062893081761006
3310,738,274,291,-0.0230352303523035
3311,726,263,278,-0.0206611570247933
3312,607,228,242,-0.0230642504118616
3313,751,271,281,-0.0133155792276964
3314,690,265,267,-0.0028985507246376
3315,786,299,303,-0.005089058524173
3316,744,274,282,-0.010752688172043
3317,652,221,230,-0.013803680981595
3318,742,294,301,-0.0094339622641509
3319,710,256,267,-0.0154929577464788
3320,725,277,294,-0.0234482758620689
3321,731,281,302,-0.0287277701778385
3322,713,263,274,-0.0154277699859747
3323,713,273,283,-0.0140252454417952
3324,854,304,322,-0.0210772833723653
3325,702,259,267,-0.0113960113960113
3326,681,246,249,-0.0044052863436123
3327,624,250,259,-0.0144230769230769
3328,654,257,272,-0.0229357798165137
3329,765,301,316,-0.0196078431372549
3330,746,267,274,-0.0093833780160857
3331,685,258,276,-0.0262773722627737
3332,669,259,269,-0.014947683109118
3333,578,222,222,0.0
3334,641,226,232,-0.0093603744149766
3335,691,266,268,-0.0028943560057887
3336,667,246,260,-0.0209895052473763
3337,713,275,277,-0.002805049088359
3338,716,247,254,-0.0097765363128491
3339,720,299,303,-0.0055555555555555
3340,726,278,289,-0.0151515151515151
3341,735,251,261,-0.0136054421768707
3342,709,261,269,-0.0112834978843441
3343,704,263,280,-0.0241477272727272
3344,677,231,246,-0.0221565731166912
3345,663,278,292,-0.0211161387631975
3346,631,232,236,-0.0063391442155309
3347,690,260,259,0.0014492753623188
3348,643,266,268,-0.0031104199066874
3349,646,269,270,-0.001547987616099
3350,732,286,306,-0.0273224043715847
3351,749,282,292,-0.0133511348464619
3352,685,237,248,-0.0160583941605839
3353,804,334,332,0.0024875621890547
3354,638,275,278,-0.0047021943573667
3355,633,263,279,-0.0252764612954186
3356,648,249,254,-0.007716049382716
3357,629,253,255,-0.0031796502384737
3358,569,223,228,-0.0087873462214411
3359,791,299,299,0.0
3360,620,232,242,-0.0161290322580645
3361,689,259,270,-0.0159651669085631
3362,723,273,286,-0.0179806362378976
3363,724,247,260,-0.0179558011049723
3364,648,274,286,-0.0185185185185185
3365,707,281,292,-0.0155586987270155
3366,723,278,282,-0.0055325034578146
3367,796,254,267,-0.0163316582914572
3368,723,275,283,-0.0110650069156293
3369,754,265,284,-0.0251989389920424
3370,704,307,313,-0.0085227272727272
3371,753,290,298,-0.0106241699867197
3372,635,249,256,-0.011023622047244
3373,742,283,293,-0.013477088948787
3374,659,259,265,-0.0091047040971168
3375,673,296,302,-0.0089153046062407
3376,746,291,302,-0.0147453083109919
3377,826,304,317,-0.0157384987893462
3378,667,252,256,-0.0059970014992503
3379,778,283,301,-0.0231362467866323
3380,760,286,294,-0.0105263157894736
3381,734,282,278,0.0054495912806539
3382,768,299,308,-0.01171875
3383,690,283,287,-0.0057971014492753
3384,645,257,263,-0.0093023255813953
3385,695,262,272,-0.014388489208633
3386,702,288,297,-0.0128205128205128
3387,710,300,309,-0.0126760563380281
3388,746,269,281,-0.0160857908847185
3389,690,289,304,-0.0217391304347826
3390,684,261,267,-0.0087719298245614
3391,704,264,284,-0.0284090909090909
3392,704,263,272,-0.0127840909090909
3393,717,287,298,-0.0153417015341701
3394,781,273,272,0.0012804097311139
3395,710,259,270,-0.0154929577464788
3396,811,274,279,-0.0061652281134401
3397,711,248,259,-0.0154711673699015
3398,694,257,261,-0.0057636887608069
3399,745,290,305,-0.0201342281879194
3400,633,238,239,-0.0015797788309636
3401,643,262,267,-0.0077760497667185
3402,621,243,253,-0.0161030595813204
3403,707,261,276,-0.0212164073550212
3404,681,255,259,-0.0058737151248164
3405,721,260,278,-0.0249653259361997
3406,731,290,295,-0.0068399452804377
3407,709,278,291,-0.0183356840620592
3408,763,273,289,-0.0209698558322411
3409,760,291,303,-0.0157894736842105
3410,677,256,263,-0.0103397341211226
3411,674,251,258,-0.0103857566765578
3412,684,269,277,-0.0116959064327485
3413,679,274,288,-0.0206185567010309
3414,731,283,302,-0.0259917920656634
3415,738,289,291,-0.002710027100271
3416,724,298,301,-0.0041436464088397
3417,759,306,320,-0.0184453227931488
3418,685,289,298,-0.0131386861313868
3419,674,279,287,-0.0118694362017804
3420,684,287,290,-0.0043859649122807
3421,759,285,303,-0.0237154150197628
3422,748,266,270,-0.0053475935828877
3423,695,270,278,-0.0115107913669064
3424,671,272,284,-0.0178837555886736
3425,710,237,236,0.0014084507042253
3426,784,271,289,-0.0229591836734693
3427,643,264,274,-0.015552099533437
3428,643,248,257,-0.0139968895800933
3429,712,263,278,-0.021067415730337
3430,723,280,292,-0.0165975103734439
3431,648,249,262,-0.0200617283950617
3432,672,242,257,-0.0223214285714285
3433,669,231,246,-0.0224215246636771
3434,703,245,252,-0.0099573257467994
3435,712,282,289,-0.0098314606741573
3436,672,257,262,-0.0074404761904761
3437,710,257,265,-0.0112676056338028
3438,666,244,258,-0.021021021021021
3439,706,273,291,-0.0254957507082152
3440,640,253,259,-0.009375
3441,790,298,308,-0.0126582278481012
3442,742,272,281,-0.0121293800539083
3443,664,254,267,-0.019578313253012
3444,720,252,264,-0.0166666666666666
3445,712,257,264,-0.0098314606741573
3446,756,301,311,-0.0132275132275132
3447,699,261,270,-0.0128755364806866
3448,645,250,256,-0.0093023255813953
3449,677,263,276,-0.0192023633677991
3450,697,244,255,-0.0157819225251076
3451,599,245,247,-0.003338898163606
3452,705,248,253,-0.0070921985815602
3453,669,249,258,-0.0134529147982062
3454,676,247,258,-0.0162721893491124
3455,701,247,266,-0.0271041369472182
3456,725,262,268,-0.0082758620689655
3457,657,235,247,-0.0182648401826484
3458,651,254,260,-0.0092165898617511
3459,617,247,254,-0.0113452188006482
3460,727,277,279,-0.0027510316368638
3461,671,259,261,-0.0029806259314456
3462,691,276,276,0.0
3463,640,239,246,-0.0109375
3464,731,274,285,-0.015047879616963
3465,596,218,233,-0.0251677852348993
3466,615,226,231,-0.008130081300813
3467,706,262,272,-0.0141643059490084
3468,746,278,281,-0.0040214477211796
3469,701,277,286,-0.0128388017118402
3470,696,258,265,-0.0100574712643678
3471,665,258,266,-0.0120300751879699
3472,668,248,262,-0.0209580838323353
3473,689,273,289,-0.02322206095791
3474,684,260,262,-0.0029239766081871
3475,663,260,265,-0.0075414781297134
3476,640,239,243,-0.00625
3477,749,258,277,-0.0253671562082777
3478,606,225,234,-0.0148514851485148
3479,741,293,302,-0.0121457489878542
3480,729,288,291,-0.0041152263374485
3481,674,290,298,-0.0118694362017804
3482,702,256,265,-0.0128205128205128
3483,750,289,294,-0.0066666666666666
3484,735,278,280,-0.0027210884353741
3485,661,246,251,-0.0075642965204236
3486,629,259,263,-0.0063593004769475
3487,720,281,283,-0.0027777777777777
3488,760,296,311,-0.0197368421052631
3489,709,288,300,-0.0169252468265162
3490,713,270,270,0.0
3491,757,283,292,-0.011889035667107
3492,765,301,318,-0.0222222222222222
3493,701,259,273,-0.0199714693295292
3494,724,290,295,-0.0069060773480662
3495,732,279,286,-0.0095628415300546
3496,752,290,298,-0.0106382978723404
3497,763,292,297,-0.0065530799475753
3498,719,256,267,-0.015299026425591
3499,681,240,251,-0.0161527165932452
3500,684,241,248,-0.0102339181286549
3501,696,271,282,-0.0158045977011494
3502,775,285,291,-0.0077419354838709
3503,670,241,248,-0.0104477611940298
3504,756,273,282,-0.0119047619047619
3505,683,261,271,-0.0146412884333821
3506,735,255,274,-0.0258503401360544
3507,656,231,241,-0.0152439024390243
3508,738,265,268,-0.0040650406504065
3509,674,267,273,-0.0089020771513353
3510,704,266,272,-0.0085227272727272
3511,660,255,259,-0.006060606060606
3512,608,225,234,-0.0148026315789473
3513,713,266,278,-0.0168302945301542
3514,702,298,310,-0.017094017094017
3515,643,266,265,0.0015552099533437
3516,663,239,248,-0.0135746606334841
3517,661,232,249,-0.0257186081694402
3518,694,266,272,-0.0086455331412103
3519,744,262,268,-0.0080645161290322
3520,647,254,262,-0.0123647604327666
3521,778,278,283,-0.0064267352185089
3522,674,245,255,-0.0148367952522255
3523,631,277,288,-0.0174326465927099
3524,707,249,261,-0.0169731258840169
3525,721,304,314,-0.0138696255201109
3526,722,284,291,-0.0096952908587257
3527,727,290,292,-0.0027510316368638
3528,652,264,271,-0.0107361963190184
3529,668,244,256,-0.0179640718562874
3530,727,303,319,-0.0220082530949105
3531,757,289,303,-0.0184940554821664
3532,663,253,263,-0.0150829562594268
3533,653,252,266,-0.0214395099540581
3534,656,252,262,-0.0152439024390243
3535,660,247,255,-0.0121212121212121
3536,688,275,274,0.001453488372093
3537,678,241,248,-0.0103244837758112
3538,647,264,270,-0.0092735703245749
3539,653,240,251,-0.0168453292496171
3540,716,265,281,-0.0223463687150838
3541,714,269,280,-0.0154061624649859
3542,695,267,271,-0.0057553956834532
3543,607,227,235,-0.0131795716639209
3544,655,233,245,-0.0183206106870229
3545,690,267,274,-0.0101449275362318
3546,739,286,299,-0.0175913396481732
3547,672,254,266,-0.0178571428571428
3548,654,232,245,-0.0198776758409785
3549,710,263,269,-0.0084507042253521
3550,566,224,233,-0.0159010600706713
3551,785,272,279,-0.0089171974522292
3552,689,270,283,-0.0188679245283018
3553,663,287,297,-0.0150829562594268
3554,704,246,261,-0.0213068181818181
3555,700,270,277,-0.01
3556,642,252,264,-0.0186915887850467
3557,718,285,297,-0.0167130919220055
3558,776,313,312,0.0012886597938144
3559,680,250,258,-0.0117647058823529
3560,690,266,274,-0.0115942028985507
3561,726,260,272,-0.0165289256198347
3562,776,300,320,-0.0257731958762886
3563,712,277,290,-0.0182584269662921
3564,711,283,288,-0.0070323488045007
3565,677,268,272,-0.0059084194977843
3566,728,275,291,-0.0219780219780219
3567,724,277,289,-0.0165745856353591
3568,620,243,250,-0.0112903225806451
3569,688,253,262,-0.0130813953488372
3570,720,287,293,-0.0083333333333333
3571,736,263,277,-0.0190217391304347
3572,622,221,233,-0.0192926045016077
3573,690,260,269,-0.0130434782608695
3574,645,265,273,-0.0124031007751937
3575,678,258,269,-0.0162241887905604
3576,670,270,281,-0.0164179104477611
3577,699,288,299,-0.0157367668097281
3578,775,298,307,-0.0116129032258064
3579,736,256,270,-0.0190217391304347
3580,652,258,258,0.0
3581,655,249,257,-0.0122137404580152
3582,667,228,239,-0.0164917541229385
3583,720,276,287,-0.0152777777777777
3584,682,265,277,-0.0175953079178885
3585,729,265,279,-0.0192043895747599
3586,828,298,313,-0.0181159420289855
3587,755,280,291,-0.014569536423841
3588,642,229,233,-0.0062305295950155
3589,690,270,280,-0.0144927536231884
3590,605,238,238,0.0
3591,670,242,253,-0.0164179104477611
3592,703,271,284,-0.0184921763869132
3593,679,262,268,-0.0088365243004418
3594,627,241,243,-0.0031897926634768
3595,679,242,255,-0.0191458026509572
3596,647,236,250,-0.0216383307573415
3597,712,263,276,-0.0182584269662921
3598,712,278,280,-0.0028089887640449
3599,675,244,257,-0.0192592592592592
3600,606,215,224,-0.0148514851485148
3601,670,243,255,-0.017910447761194
3602,680,240,247,-0.0102941176470588
3603,793,311,321,-0.0126103404791929
3604,628,242,245,-0.0047770700636942
3605,757,291,303,-0.0158520475561426
3606,773,290,303,-0.0168175937904269
3607,636,240,256,-0.0251572327044025
3608,679,257,263,-0.0088365243004418
3609,726,287,298,-0.0151515151515151
3610,705,251,262,-0.0156028368794326
3611,751,286,294,-0.0106524633821571
3612,719,281,293,-0.0166898470097357
3613,681,252,259,-0.0102790014684287
3614,620,250,264,-0.0225806451612903
3615,681,272,282,-0.0146842878120411
3616,739,274,279,-0.006765899864682
3617,701,271,282,-0.0156918687589158
3618,676,263,263,0.0
3619,639,240,251,-0.0172143974960876
3620,701,257,271,-0.0199714693295292
3621,763,290,303,-0.0170380078636959
3622,625,256,256,0.0
3623,699,264,273,-0.0128755364806866
3624,697,255,262,-0.0100430416068866
3625,603,234,241,-0.011608623548922
3626,752,253,259,-0.0079787234042553
3627,734,271,275,-0.0054495912806539
3628,695,295,301,-0.0086330935251798
3629,768,276,287,-0.0143229166666666
3630,678,270,278,-0.0117994100294985
3631,749,290,298,-0.0106809078771695
3632,629,262,267,-0.0079491255961844
3633,705,251,263,-0.0170212765957446
3634,644,252,258,-0.0093167701863354
3635,734,265,263,0.0027247956403269
3636,676,258,272,-0.0207100591715976
3637,762,269,281,-0.0157480314960629
3638,741,303,306,-0.0040485829959514
3639,777,281,297,-0.0205920205920205
3640,768,294,310,-0.0208333333333333
3641,684,248,256,-0.0116959064327485
3642,670,254,262,-0.0119402985074626
3643,750,290,300,-0.0133333333333333
3644,655,241,250,-0.0137404580152671
3645,701,245,253,-0.0114122681883024
3646,731,271,281,-0.0136798905608755
3647,766,279,287,-0.010443864229765
3648,703,268,277,-0.0128022759601706
3649,724,290,296,-0.0082872928176795
3650,730,277,291,-0.0191780821917808
3651,717,252,267,-0.0209205020920502
3652,710,271,288,-0.0239436619718309
3653,675,271,287,-0.0237037037037037
3654,655,267,270,-0.0045801526717557
3655,789,294,300,-0.0076045627376425
3656,835,316,326,-0.0119760479041916
3657,638,217,227,-0.0156739811912225
3658,656,262,272,-0.0152439024390243
3659,680,261,273,-0.0176470588235294
3660,656,259,264,-0.0076219512195121
3661,770,273,284,-0.0142857142857142
3662,649,269,276,-0.0107858243451463
3663,672,254,263,-0.0133928571428571
3664,670,251,259,-0.0119402985074626
3665,694,269,279,-0.0144092219020172
3666,614,259,264,-0.00814332247557
3667,663,260,260,0.0
3668,712,274,280,-0.0084269662921348
3669,702,255,265,-0.0142450142450142
3670,671,247,246,0.0014903129657228
3671,613,210,226,-0.0261011419249592
3672,702,237,251,-0.0199430199430199
3673,748,301,313,-0.0160427807486631
3674,728,255,262,-0.0096153846153846
3675,736,267,273,-0.0081521739130434
3676,655,242,254,-0.0183206106870229
3677,774,297,305,-0.0103359173126615
3678,769,296,303,-0.0091027308192457
3679,611,256,266,-0.0163666121112929
3680,669,256,268,-0.0179372197309417
3681,656,280,289,-0.0137195121951219
3682,765,274,287,-0.0169934640522875
3683,671,252,264,-0.0178837555886736
3684,667,257,270,-0.0194902548725637
3685,704,252,262,-0.0142045454545454
3686,698,267,282,-0.0214899713467048
3687,712,261,270,-0.0126404494382022
3688,770,292,303,-0.0142857142857142
3689,794,305,309,-0.0050377833753148
3690,701,257,266,-0.0128388017118402
3691,649,239,256,-0.0261941448382126
3692,718,280,286,-0.0083565459610027
3693,734,266,277,-0.0149863760217983
3694,737,297,311,-0.0189959294436906
3695,727,252,255,-0.0041265474552957
3696,694,259,270,-0.015850144092219
3697,645,259,263,-0.0062015503875968
3698,591,229,237,-0.0135363790186125
3699,717,262,279,-0.0237099023709902
3700,649,255,268,-0.0200308166409861
3701,681,243,252,-0.013215859030837
3702,674,244,251,-0.0103857566765578
3703,770,295,295,0.0
3704,794,289,304,-0.0188916876574307
3705,829,301,311,-0.0120627261761158
3706,728,282,295,-0.0178571428571428
3707,637,242,247,-0.0078492935635792
3708,618,229,237,-0.0129449838187702
3709,714,255,262,-0.0098039215686274
3710,699,264,272,-0.0114449213161659
3711,703,241,246,-0.0071123755334281
3712,663,273,288,-0.0226244343891402
3713,754,303,321,-0.0238726790450928
3714,686,256,260,-0.0058309037900874
3715,724,274,279,-0.0069060773480662
3716,671,241,257,-0.0238450074515648
3717,617,249,259,-0.0162074554294975
3718,732,270,273,-0.0040983606557377
3719,685,276,286,-0.0145985401459854
3720,679,259,271,-0.0176730486008836
3721,633,223,227,-0.0063191153238546
3722,718,237,260,-0.032033426183844
3723,735,278,293,-0.0204081632653061
3724,734,237,252,-0.0204359673024523
3725,706,269,272,-0.0042492917847025
3726,669,274,277,-0.0044843049327354
3727,692,279,286,-0.0101156069364161
3728,751,283,292,-0.0119840213049267
3729,702,275,290,-0.0213675213675213
3730,673,277,291,-0.0208023774145616
3731,783,273,282,-0.0114942528735632
3732,631,254,266,-0.0190174326465927
3733,716,276,275,0.0013966480446927
3734,696,260,268,-0.0114942528735632
3735,707,299,301,-0.0028288543140028
3736,651,271,278,-0.010752688172043
3737,732,267,276,-0.0122950819672131
3738,618,223,232,-0.0145631067961165
3739,669,271,272,-0.0014947683109118
3740,759,291,300,-0.0118577075098814
3741,765,296,303,-0.0091503267973856
3742,707,274,272,0.0028288543140028
3743,680,250,269,-0.0279411764705882
3744,685,258,263,-0.0072992700729927
3745,690,278,287,-0.0130434782608695
3746,635,227,231,-0.0062992125984251
3747,718,261,275,-0.0194986072423398
3748,597,223,240,-0.0284757118927973
3749,623,257,268,-0.0176565008025682
3750,622,227,237,-0.0160771704180064
3751,653,249,249,0.0
3752,757,289,289,0.0
3753,758,272,289,-0.0224274406332453
3754,667,222,223,-0.0014992503748125
3755,826,324,330,-0.0072639225181598
3756,676,238,243,-0.007396449704142
3757,692,289,296,-0.0101156069364161
