bootstrap_draw,total_event_copies,captured__primary_31_60__multi_horizon,captured__primary_31_60__direct_60_day,capture_rate_difference__primary_31_60,captured__secondary_1_60__multi_horizon,captured__secondary_1_60__direct_60_day,capture_rate_difference__secondary_1_60
2843,653,255,194,0.09341500765696786,419,285,0.20520673813169982
2844,678,262,201,0.08997050147492625,443,293,0.2212389380530974
2845,734,277,231,0.06267029972752047,449,311,0.1880108991825613
2846,662,239,187,0.0785498489425982,418,252,0.2507552870090634
2847,692,244,183,0.08815028901734101,427,275,0.21965317919075145
2848,717,293,232,0.08507670850767085,488,319,0.23570432357043236
2849,681,256,184,0.10572687224669602,448,257,0.28046989720998533
2850,724,287,216,0.09806629834254144,491,296,0.2693370165745856
2851,698,270,206,0.09169054441260743,478,312,0.23782234957020054
2852,741,276,229,0.06342780026990558,464,306,0.21322537112010798
2853,738,275,197,0.10569105691056907,474,269,0.27777777777777785
2854,743,278,221,0.07671601615074025,449,311,0.1857335127860027
2855,628,232,191,0.06528662420382164,407,274,0.21178343949044587
2856,721,261,204,0.07905686546463248,409,290,0.16504854368932037
2857,704,260,213,0.06676136363636365,449,304,0.20596590909090912
2858,671,258,212,0.0685543964232489,418,293,0.18628912071535025
2859,667,265,187,0.11694152923538231,416,272,0.21589205397301348
2860,659,257,207,0.07587253414264039,411,291,0.18209408194233684
2861,599,240,209,0.05175292153589317,378,274,0.17362270450751255
2862,785,301,227,0.09426751592356691,512,322,0.2420382165605095
2863,721,295,233,0.0859916782246879,466,311,0.2149791955617199
2864,734,270,215,0.07493188010899182,432,287,0.19754768392370575
2865,696,262,180,0.11781609195402298,428,261,0.23994252873563215
2866,701,262,220,0.05991440798858777,428,293,0.19258202567760335
2867,701,276,241,0.04992867332382306,459,341,0.1683309557774607
2868,724,270,231,0.05386740331491713,460,303,0.2168508287292818
2869,690,271,205,0.09565217391304348,424,290,0.1942028985507247
2870,676,272,223,0.0724852071005917,437,308,0.19082840236686394
2871,792,287,229,0.0732323232323232,512,313,0.2512626262626263
2872,666,258,217,0.06156156156156156,436,281,0.23273273273273276
2873,625,236,201,0.055999999999999994,387,272,0.184
2874,657,277,230,0.0715372907153729,440,316,0.1887366818873668
2875,699,267,224,0.06151645207439199,441,310,0.18741058655221743
2876,640,255,198,0.08906249999999999,420,277,0.2234375
2877,787,280,205,0.09529860228716647,503,289,0.2719186785260483
2878,772,296,212,0.10880829015544041,534,304,0.2979274611398964
2879,701,281,200,0.11554921540656204,468,282,0.2653352353780314
2880,672,257,198,0.08779761904761901,428,259,0.2514880952380952
2881,676,244,199,0.06656804733727811,425,282,0.21153846153846156
2882,647,271,189,0.12673879443585778,439,264,0.27047913446676974
2883,667,258,222,0.0539730134932534,438,317,0.1814092953523238
2884,748,263,194,0.09224598930481287,451,282,0.2259358288770053
2885,696,250,218,0.04597701149425287,463,317,0.20977011494252873
2886,697,281,203,0.11190817790530844,451,289,0.2324246771879484
2887,679,272,194,0.11487481590574378,445,264,0.2665684830633284
2888,728,257,204,0.07280219780219782,466,278,0.2582417582417582
2889,724,281,213,0.09392265193370164,454,292,0.22375690607734805
2890,720,272,215,0.07916666666666666,432,290,0.1972222222222222
2891,734,284,222,0.08446866485013621,452,302,0.20435967302452313
2892,727,285,221,0.08803301237964234,455,293,0.2228335625859697
2893,785,299,204,0.1210191082802548,513,326,0.2382165605095541
2894,607,241,194,0.07742998352553543,393,262,0.21581548599670514
2895,687,283,223,0.0873362445414847,470,293,0.2576419213973799
2896,688,265,217,0.06976744186046513,430,297,0.1933139534883721
2897,883,319,224,0.10758776896942246,567,314,0.28652321630804084
2898,696,267,204,0.09051724137931039,434,287,0.2112068965517242
2899,683,278,225,0.07759882869692536,444,323,0.1771595900439239
2900,717,258,206,0.07252440725244075,428,304,0.17294281729428174
2901,649,235,190,0.06933744221879812,400,273,0.1956856702619414
2902,571,229,190,0.0683012259194396,368,257,0.19439579684763575
2903,788,299,240,0.07487309644670048,502,337,0.20939086294416243
2904,765,277,223,0.07058823529411762,478,322,0.20392156862745098
2905,680,253,212,0.06029411764705883,420,287,0.19558823529411767
2906,761,269,212,0.07490144546649147,479,290,0.24835742444152437
2907,758,283,215,0.08970976253298152,486,298,0.24802110817941958
2908,647,262,183,0.12210200927357034,444,254,0.2936630602782071
2909,756,259,220,0.051587301587301626,476,306,0.22486772486772488
2910,712,298,213,0.11938202247191015,467,295,0.2415730337078652
2911,724,286,215,0.09806629834254144,458,296,0.22375690607734805
2912,624,258,199,0.09455128205128205,409,286,0.19711538461538464
2913,685,272,227,0.06569343065693428,440,306,0.19562043795620437
2914,688,253,184,0.10029069767441862,412,254,0.22965116279069764
2915,756,269,207,0.08201058201058198,468,293,0.2314814814814815
2916,653,267,207,0.09188361408882084,423,286,0.20980091883614088
2917,689,277,211,0.09579100145137881,444,288,0.22641509433962265
2918,688,276,219,0.0828488372093023,447,312,0.1962209302325582
2919,751,268,194,0.0985352862849534,437,282,0.2063914780292943
2920,634,250,207,0.06782334384858041,399,274,0.1971608832807571
2921,727,254,198,0.07702888583218703,428,282,0.2008253094910591
2922,730,275,195,0.1095890410958904,458,282,0.24109589041095886
2923,626,233,192,0.06549520766773165,391,268,0.19648562300319483
2924,668,257,206,0.07634730538922158,420,290,0.19461077844311375
2925,645,243,180,0.09767441860465115,376,244,0.20465116279069767
2926,727,254,190,0.08803301237964234,461,279,0.2503438789546079
2927,671,223,176,0.07004470938897167,451,264,0.2786885245901639
2928,671,261,199,0.09239940387481371,403,279,0.18479880774962743
2929,773,289,230,0.07632600258732208,486,322,0.2121604139715395
2930,768,277,226,0.06640625,492,307,0.24088541666666669
2931,777,297,243,0.06949806949806953,491,340,0.19433719433719437
2932,715,256,191,0.09090909090909088,428,301,0.17762237762237765
2933,731,292,225,0.09165526675786595,488,321,0.22845417236662108
2934,677,284,215,0.10192023633677988,442,289,0.22599704579025115
2935,710,264,232,0.04507042253521126,451,320,0.18450704225352116
2936,736,272,207,0.08831521739130432,447,283,0.22282608695652173
2937,647,249,193,0.0865533230293663,392,271,0.18701700154559509
2938,701,267,192,0.10699001426533522,445,274,0.2439372325249643
2939,652,239,168,0.10889570552147237,414,247,0.2561349693251534
2940,629,253,198,0.08744038155802863,391,260,0.2082670906200318
2941,839,299,227,0.08581644815256256,559,341,0.2598331346841478
2942,619,256,178,0.12600969305331183,418,265,0.24717285945072703
2943,678,233,207,0.03834808259587025,423,299,0.1828908554572271
2944,696,274,205,0.09913793103448276,480,293,0.2686781609195403
2945,687,247,219,0.0407569141193595,431,290,0.20524017467248906
2946,633,249,180,0.1090047393364929,407,268,0.21958925750394948
2947,707,254,214,0.05657708628005659,440,290,0.2121640735502121
2948,709,264,195,0.09732016925246822,468,287,0.2552891396332863
2949,675,253,199,0.08000000000000002,436,292,0.21333333333333332
2950,712,255,213,0.05898876404494385,437,293,0.20224719101123595
2951,758,293,236,0.07519788918205805,469,322,0.19393139841688656
2952,723,267,207,0.08298755186721996,444,323,0.16735822959889352
2953,719,257,202,0.07649513212795545,440,282,0.21974965229485394
2954,628,239,205,0.054140127388535075,388,273,0.18312101910828021
2955,705,273,215,0.0822695035460993,447,291,0.2212765957446809
2956,699,270,195,0.1072961373390558,440,285,0.2217453505007153
2957,714,254,211,0.06022408963585435,427,296,0.18347338935574226
2958,812,316,247,0.08497536945812811,548,334,0.2635467980295566
2959,775,266,215,0.06580645161290322,468,296,0.22193548387096773
2960,656,255,213,0.06402439024390244,419,307,0.1707317073170731
2961,672,251,199,0.07738095238095238,443,286,0.23363095238095238
2962,747,306,235,0.09504685408299862,483,318,0.2208835341365462
2963,665,252,209,0.06466165413533836,427,284,0.21503759398496242
2964,646,239,160,0.12229102167182662,395,231,0.2538699690402476
2965,664,259,193,0.0993975903614458,428,261,0.25150602409638556
2966,654,264,187,0.11773700305810397,414,281,0.20336391437308865
2967,775,291,236,0.07096774193548389,479,305,0.22451612903225804
2968,649,236,177,0.09090909090909094,408,254,0.23728813559322037
2969,681,243,187,0.08223201174743022,430,276,0.22613803230543322
2970,698,244,192,0.07449856733524357,437,261,0.2521489971346705
2971,641,231,173,0.09048361934477378,411,250,0.25117004680187205
2972,772,273,209,0.08290155440414504,478,306,0.22279792746113986
2973,674,255,213,0.06231454005934722,415,305,0.16320474777448069
2974,532,229,181,0.09022556390977443,324,234,0.16917293233082709
2975,682,243,213,0.043988269794721424,393,288,0.15395894428152496
2976,689,272,212,0.08708272859216254,441,292,0.21625544267053703
2977,720,255,206,0.06805555555555559,437,304,0.18472222222222218
2978,678,245,211,0.05014749262536872,433,295,0.20353982300884954
2979,713,270,212,0.08134642356241234,477,314,0.2286115007012623
2980,680,282,224,0.08529411764705885,459,301,0.23235294117647065
2981,726,284,209,0.10330578512396693,472,312,0.22038567493112948
2982,655,238,183,0.08396946564885494,402,256,0.22290076335877868
2983,710,266,205,0.08591549295774648,437,282,0.2183098591549295
2984,645,240,194,0.07131782945736431,411,282,0.19999999999999996
2985,691,265,189,0.10998552821997104,467,270,0.2850940665701881
2986,748,276,226,0.06684491978609625,476,319,0.20989304812834225
2987,627,253,192,0.09728867623604465,407,281,0.20095693779904306
2988,691,254,212,0.06078147612156293,441,294,0.21273516642547036
2989,660,246,216,0.04545454545454547,407,304,0.15606060606060607
2990,675,268,205,0.09333333333333332,432,286,0.21629629629629632
2991,626,244,207,0.059105431309904144,381,271,0.17571884984025554
2992,672,245,208,0.05505952380952378,413,297,0.17261904761904767
2993,696,279,234,0.0646551724137931,447,328,0.17097701149425293
2994,749,286,227,0.0787716955941255,472,324,0.19759679572763683
2995,704,244,197,0.06676136363636365,447,287,0.22727272727272724
2996,655,259,203,0.08549618320610686,444,278,0.2534351145038167
2997,628,250,218,0.0509554140127389,409,305,0.1656050955414013
2998,657,239,168,0.1080669710806697,387,245,0.21613394216133947
2999,823,290,197,0.11300121506682867,525,308,0.2636695018226003
3000,682,247,178,0.10117302052785926,432,277,0.2272727272727273
3001,693,289,241,0.06926406926406925,461,328,0.191919191919192
3002,726,307,252,0.07575757575757575,460,334,0.17355371900826444
3003,691,260,193,0.09696092619392183,419,259,0.231548480463097
3004,664,256,169,0.1310240963855422,416,246,0.2560240963855422
3005,725,267,208,0.0813793103448276,452,281,0.23586206896551726
3006,634,258,218,0.06309148264984227,399,289,0.17350157728706622
3007,657,245,187,0.0882800608828006,402,267,0.2054794520547945
3008,704,233,173,0.08522727272727276,402,256,0.20738636363636365
3009,736,288,221,0.09103260869565222,448,296,0.2065217391304348
3010,776,304,230,0.09536082474226804,513,332,0.23324742268041238
3011,670,257,195,0.09253731343283583,423,291,0.19701492537313436
3012,668,267,198,0.1032934131736527,432,265,0.25
3013,712,277,240,0.05196629213483145,438,328,0.1544943820224719
3014,746,284,209,0.10053619302949057,494,274,0.2949061662198391
3015,709,270,201,0.09732016925246828,450,310,0.1974612129760226
3016,660,236,162,0.11212121212121215,398,225,0.26212121212121214
3017,714,269,214,0.07703081232492998,450,291,0.2226890756302521
3018,719,255,234,0.02920723226703753,432,326,0.1474269819193324
3019,655,251,201,0.07633587786259538,409,291,0.1801526717557252
3020,575,212,180,0.055652173913043446,358,241,0.20347826086956522
3021,709,276,222,0.07616361071932298,454,291,0.22990126939351202
3022,732,299,224,0.10245901639344263,449,300,0.20355191256830596
3023,696,234,165,0.09913793103448276,425,251,0.25
3024,655,269,223,0.0702290076335878,405,285,0.18320610687022904
3025,771,282,218,0.08300907911802852,475,309,0.21530479896238652
3026,649,246,209,0.057010785824345156,415,293,0.18798151001540825
3027,682,264,203,0.08944281524926684,429,268,0.23607038123167157
3028,668,262,206,0.08383233532934131,427,296,0.1961077844311377
3029,682,251,196,0.08064516129032256,429,278,0.22140762463343105
3030,671,255,194,0.09090909090909088,431,274,0.23397913561847988
3031,630,247,188,0.09365079365079365,397,256,0.2238095238095238
3032,697,280,225,0.07890961262553803,469,299,0.24390243902439024
3033,720,279,206,0.10138888888888892,450,285,0.22916666666666669
3034,643,232,170,0.0964230171073095,412,242,0.2643856920684292
3035,671,266,218,0.0715350223546945,450,320,0.19374068554396423
3036,728,269,211,0.07967032967032966,461,296,0.22664835164835162
3037,798,311,220,0.11403508771929827,498,309,0.2368421052631579
3038,688,244,185,0.08575581395348841,424,261,0.23691860465116277
3039,654,251,182,0.10550458715596334,418,258,0.24464831804281345
3040,742,256,195,0.08221024258760112,457,292,0.22237196765498657
3041,691,277,227,0.0723589001447178,449,308,0.20405209840810423
3042,694,281,197,0.12103746397694526,427,274,0.2204610951008646
3043,719,269,220,0.06815020862308763,435,291,0.20027816411682892
3044,786,314,236,0.09923664122137404,519,330,0.24045801526717564
3045,734,274,226,0.06539509536784743,479,317,0.22070844686648505
3046,661,252,215,0.055975794251134636,419,291,0.19364599092284412
3047,708,279,226,0.0748587570621469,452,314,0.19491525423728812
3048,748,261,210,0.06818181818181818,449,299,0.20053475935828874
3049,674,271,242,0.04302670623145399,449,330,0.17655786350148367
3050,710,260,196,0.09014084507042253,439,269,0.23943661971830982
3051,730,290,230,0.0821917808219178,482,317,0.22602739726027393
3052,648,255,208,0.07253086419753091,404,282,0.1882716049382716
3053,771,291,236,0.07133592736705574,494,338,0.2023346303501946
3054,705,260,225,0.049645390070921946,424,306,0.16737588652482266
3055,726,284,248,0.049586776859504134,450,326,0.1707988980716254
3056,750,268,215,0.07066666666666666,521,302,0.292
3057,604,241,194,0.07781456953642385,401,274,0.21026490066225167
3058,766,282,207,0.09791122715404699,487,289,0.2584856396866841
3059,690,245,195,0.07246376811594207,424,287,0.1985507246376812
3060,723,296,240,0.07745504840940526,495,341,0.21300138312586447
3061,715,266,199,0.09370629370629374,430,288,0.19860139860139853
3062,659,246,196,0.07587253414264034,397,269,0.19423368740515934
3063,687,270,210,0.0873362445414847,433,315,0.17176128093158655
3064,718,307,237,0.09749303621169914,493,328,0.22980501392757657
3065,674,252,195,0.08456973293768544,441,292,0.2210682492581602
3066,660,233,173,0.09090909090909088,430,252,0.26969696969696966
3067,678,252,194,0.08554572271386435,410,281,0.19026548672566368
3068,731,273,208,0.08891928864569082,471,303,0.22982216142270856
3069,683,277,212,0.09516837481698387,449,289,0.23426061493411426
3070,704,285,226,0.08380681818181818,451,302,0.2116477272727273
3071,662,269,211,0.08761329305135951,415,296,0.17975830815709976
3072,645,265,205,0.09302325581395349,414,273,0.21860465116279065
3073,657,260,203,0.0867579908675799,443,289,0.23439878234398787
3074,639,249,193,0.08763693270735529,416,277,0.21752738654147102
3075,615,241,204,0.06016260162601622,387,261,0.20487804878048782
3076,691,241,163,0.11287988422575973,411,239,0.24891461649782926
3077,807,317,255,0.07682775712515488,519,359,0.19826517967781904
3078,805,300,238,0.07701863354037264,515,320,0.2422360248447205
3079,677,266,213,0.07828655834564252,426,303,0.1816838995568686
3080,697,284,222,0.08895265423242471,459,309,0.21520803443328557
3081,706,279,203,0.10764872521246455,435,295,0.19830028328611904
3082,805,302,226,0.09440993788819874,485,330,0.1925465838509317
3083,639,242,185,0.08920187793427231,392,269,0.19248826291079807
3084,769,269,203,0.08582574772431728,455,292,0.21196358907672308
3085,719,282,217,0.09040333796940192,474,300,0.24200278164116829
3086,726,286,208,0.1074380165289256,444,290,0.2121212121212121
3087,666,244,183,0.09159159159159158,417,251,0.2492492492492493
3088,717,235,202,0.04602510460251047,418,275,0.19944211994421196
3089,666,269,220,0.07357357357357358,418,288,0.19519519519519513
3090,712,263,217,0.0646067415730337,447,305,0.19943820224719094
3091,696,258,200,0.08333333333333337,435,295,0.2011494252873563
3092,647,241,169,0.11128284389489951,414,236,0.2751159196290572
3093,709,271,214,0.08039492242595209,442,293,0.21015514809590974
3094,676,269,237,0.04733727810650884,450,326,0.18343195266272183
